Original_Entry,Refined_Formal_Name,Refined_Category,Status/Notes
Giuseppe Angeli,Giuseppe Angeli,Person,[Validation] 威尼斯画家 (Piazzetta 学生)。
Giuseppe Angelo Maria Carron di San Tommaso marchese di Aigueblanche,Giuseppe Angelo Maria Carron (Marquis of Aigueblanche),Person,[Validation] 萨伏伊外交官。
Giuseppe Antonio Lotti,Giuseppe Antonio Lotti,Person,[Validation] 18世纪佛罗伦萨人物? 需区分 Antonio Lotti (作曲家)。
Giuseppe Antonio Patrignani,Giuseppe Antonio Patrignani,Person,[Validation] 耶稣会作家。
Giuseppe Arighini,Giuseppe Arighini,Person,[Validation] 人物。
Giuseppe Bartolomeo Chiari,Giuseppe Bartolomeo Chiari,Person,[Validation] 罗马画家。
Giuseppe Bencivenni Pelli,Giuseppe Pelli Bencivenni,Person,[Standardization] 乌菲兹美术馆馆长/作家。
Giuseppe Bianchini,Giuseppe Bianchini,Person,[Validation] 奥拉托利会学者。
Giuseppe Campori,Giuseppe Campori,Person,[Validation] 摩德纳艺术史学家/收藏家。
Giuseppe Ceccarelli,Giuseppe Ceccarelli (Ceccarius),Person,[Validation] 罗马学家 (Romanist)。
Giuseppe Cesari,Giuseppe Cesari (Cavaliere d'Arpino),Person,[Validation] 罗马画家。
Giuseppe Cugnoni,Giuseppe Cugnoni,Person,[Validation] 19世纪图书馆员 (Chigi Archive)。
Giuseppe Delogu,Giuseppe Delogu,Person,[Validation] 艺术史学家。
Giuseppe Felici,Giuseppe Felici,Person,[Validation] 历史学家 (Villa Ludovisi)。
Giuseppe Fochessati,Giuseppe Fochessati,Person,[Validation] 曼图亚艺术写作者 (Gonzaga)。
Giuseppe Fossati,Giuseppe Fossati,Person,[Validation] 建筑师/档案学家。
Giuseppe Gabrieli,Giuseppe Gabrieli,Person,[Validation] 图书馆学家 (Accademia dei Lincei)。
Giuseppe Gambari,Giuseppe Gambari,Person,[Validation] 博洛尼亚版画家。
Giuseppe Gennari,Giuseppe Gennari,Person,[Validation] 帕多瓦历史学家。
Giuseppe Ghezzi,Giuseppe Ghezzi,Person,[Validation] 罗马画家/秘书 (Accademia di San Luca)。
Giuseppe Guido Ferrero,Giuseppe Guido Ferrero,Person,[Validation] 文学史学家。
Giuseppe Lorenzo Moncallero,Giuseppe Lorenzo Moncallero,Person,[Validation] 历史学家。
Giuseppe Manini,Giuseppe Manini,Person,[Validation] 克雷莫纳作家/建筑师。
Giuseppe Marc'Antonio Baretti,Giuseppe Marc'Antonio Baretti,Person,[Validation] 著名文学评论家。
Giuseppe Maria Crespi,Giuseppe Maria Crespi (Lo Spagnuolo),Person,[Validation] 博洛尼亚画家。
Giuseppe Maria Martelli,Giuseppe Maria Martelli,Person,[Validation] 佛罗伦萨大主教。
Giuseppe Maria Mazza,Giuseppe Maria Mazza,Person,[Validation] 博洛尼亚雕塑家。
Giuseppe Maria Sasso,Giovanni Maria Sasso,Person,[Correction] 威尼斯画商 Sasso 通常名为 Giovanni Maria。可能是误记。
Giuseppe Mazzotti,Giuseppe Mazzotti,Person,[Validation] 特雷维索作家 (Ville Venete)。
Giuseppe Morazzoni,Giuseppe Morazzoni,Person,[Validation] 艺术史学家 (Ceramics/Furniture)。
Giuseppe Nicoletti,Giuseppe Nicoletti,Person,[Validation] 学者。
Giuseppe Nogari,Giuseppe Nogari,Person,[Validation] 威尼斯画家 (Character heads)。
Giuseppe Ortolani,Giuseppe Ortolani,Person,[Validation] 威尼斯文学史学家。
Giuseppe Pinacci,Giuseppe Pinacci,Person,[Validation] 17世纪画家。
Giuseppe Richa,Giuseppe Richa,Person,[Validation] 耶稣会士/佛罗伦萨教堂史学家。
Giuseppe Sardi,Giuseppe Sardi,Person,[Validation] 威尼斯巴洛克建筑师。
Giuseppe Subleyras,Pierre Subleyras,Person,[Correction] Subleyras 是 Pierre。Giuseppe 可能是误记或指其子 Luigi? 倾向于 Pierre。
Giuseppe Tassini,Giuseppe Tassini,Person,[Validation] 威尼斯历史学家。
Giuseppe Toninotto,Giuseppe Toninotto,Person,[Validation] 18世纪威尼斯出版商?。
Giuseppe Urbani de Gheltof,Giuseppe Urbani de Gheltof,Person,[Validation] 威尼斯历史学家。
Giuseppe Valeriano,Giuseppe Valeriano,Person,[Validation] 耶稣会建筑师/画家。
Giuseppe Valeriano Vannetti,Giuseppe Valeriano Vannetti,Person,[Validation] 罗韦雷托建筑师/学者。
Giuseppe Valletta,Giuseppe Valletta,Person,[Validation] 那不勒斯哲学家/收藏家。
Giuseppe Zais,Giuseppe Zais,Person,[Validation] 威尼斯风景画家。
Giuseppe Zocchi,Giuseppe Zocchi,Person,[Validation] 佛罗伦萨画家 (Vedute)。
Giuseppe de Rossi,Giuseppe de Rossi,Person,[Validation] 罗马版画家/出版商。
Giustiniana Wynne Rosenberg-Orsini,Giustiniana Wynne,Person,[Validation] 威尼斯女作家。
Giustiniani family,Giustiniani (Family),Group,[Validation] 贵族家族。
"Giustiniani, Abbate Michele",Michele Giustiniani,Person,[Reconstruction] 历史学家/作家。
"Giustiniani, Andrea",Andrea Giustiniani,Person,[Validation] 贵族 (Prince of Bassano)。
"Giustiniani, Benedetto",Benedetto Giustiniani,Person,[Validation] 枢机主教 (Caravaggio 赞助人)。
"Giustiniani, Marchese Vincenzo",Vincenzo Giustiniani,Person,[Category Fix] 原文误标为 Man-Made Object。著名收藏家/侯爵。
Giustino Valmarana,Giustino Valmarana,Person,[Validation] 维琴察贵族 (Tiepolo 赞助人)。
Glasgow,Glasgow,Place,[Validation] 城市。
Gloria Chiarini de Anna,Gloria Chiarini de Anna,Person,[Validation] 现代学者。
Glorification of the Pisani family,Glorification of the Pisani Family,Work,[Validation] 提埃坡罗壁画 (Villa Pisani)。
Glory of Venice,Glory of Venice,Concept/Work,[Validation] 展览标题或概念 (Gory of Venice: Art in the Eighteenth Century)。
"Gloucester, William Henry, 1st Duke of","William Henry, Duke of Gloucester and Edinburgh",Person,[Validation] 英国王子。
God creating the Angels and Parnassus with Apollo and the Muses,God creating the Angels / Parnassus,Work,[Validation] 拉斐尔签字厅壁画 (The Parnassus 和天顶画)。
Godfridus Johannes Hoogewerff,G. J. Hoogewerff,Person,[Validation] 荷兰艺术史学家。
Godolphin,Godolphin,Person/Work,[Ambiguity] 可能是 Godolphin Arabian (画作) 或 Earl of Godolphin (人)。结合 E22，可能是画作。
Goffredo Wals,Goffredo Wals,Person,[Validation] 风景画家 (Agostino Tassi 的学生)。
Goliath,Goliath,Person,[Validation] 圣经人物。
"Gomer Berry, 1st Viscount Kemsley","Gomer Berry, 1st Viscount Kemsley",Person,[Validation] 英国报业大亨/收藏家。
Gondi palace,Palazzo Gondi,Place,[Validation] 佛罗伦萨宫殿。
Gonzaga,Gonzaga (Family),Group,[Validation] 曼图亚统治家族。
"Gonzalez, Tirso",Tirso González de Santalla,Person,[Reconstruction] 耶稣会总会长。
Gordon Albion,Gordon Albion,Person,[Validation] 历史学家。
"Gori, A. F.",Antonio Francesco Gori,Person,[Reconstruction] 佛罗伦萨古物学家 (Museum Florentinum)。
Goschwin Nickel,Goschwin Nickel,Person,[Validation] 耶稣会总会长。
"Gozadini, Bonisezio",Bonisezio Gozzadini,Person,[Validation] 博洛尼亚历史人物。
"Gozzadini, Cardinal",Ulisse Gozzadini,Person,[Disambiguation] 枢机主教。
Gran Tempio Antico,Gran Tempio Antico,Work,[Validation] 可能是画作标题 (The Great Ancient Temple) 或描述。
Grand Canal,Grand Canal (Venice),Place,[Validation] 威尼斯大运河。
Grand Prince Ferdinando of Tuscany,Ferdinando de' Medici (Grand Prince),Person,[Validation] 美第奇家族大亲王 (Ferdinando III 的孙子，Cosimo III 之子)。
Grassi collection,Grassi Collection,Organization/Group,[Validation] 艺术收藏。
Grassi family,Grassi (Family),Group,[Validation] 威尼斯家族 (Palazzo Grassi)。
"Graziani, Ercole",Ercole Graziani,Person,[Validation] 博洛尼亚画家。
Great Council of Venice,Great Council of Venice,Organization,[Validation] 威尼斯大议会 (Maggior Consiglio)。
Great Ormond Street,Great Ormond Street,Place,[Validation] 伦敦街道。
Gregorio De Ferrari,Gregorio De Ferrari,Person,[Validation] 热那亚画家。
Gregorio Lazzarini,Gregorio Lazzarini,Person,[Validation] 威尼斯画家 (Tiepolo的老师)。
Gregorio de Andrés Martínez,Gregorio de Andrés,Person,[Validation] 学者 (El Escorial图书馆员)。
Gregory VII,Gregory VII,Person,[Validation] 教皇格里高利七世。
Gregory XIII,Gregory XIII,Person,[Validation] 教皇格里高利十三世。
Gregory XV,Gregory XV,Person,[Validation] 教皇格里高利十五世。
"Greiffenklau, Karl Philip von",Karl Philipp von Greiffenclau,Person,[Validation] 维尔茨堡采邑主教 (Tiepolo赞助人)。
"Grey Brydges, 5th Baron Chandos","Grey Brydges, 5th Baron Chandos",Person,[Validation] 英国贵族。
"Grill, Angelica",Angelica Grill,Person,[Validation] 人物。
"Grimani, Cardinal",Grimani (Cardinal),Person,[Context] 可能是 Domenico Grimani 或其他。
"Grimani, Doge",Grimani (Doge),Person,"[Context] 可能是 Antonio Grimani, Marino Grimani, 或 Pietro Grimani。"
Grinling Gibbons,Grinling Gibbons,Person,[Validation] 雕刻家。
"Grosley, Pierre Jean",Pierre-Jean Grosley,Person,[Validation] 法国作家 (Nouveaux mémoires sur l'Italie)。
"Gruppello, Gabriel",Gabriel Grupello,Person,[Validation] 佛兰芒雕塑家。
"Guarana, Giacomo",Jacopo Guarana,Person,[Validation] 威尼斯画家。
"Guardi, Gian Antonio",Gianantonio Guardi,Person,[Validation] 威尼斯画家。
Guarino Guarini,Guarino Guarini,Person,[Validation] 建筑师。
Guercino (Francesco Barbieri),Guercino,Person,[Category Fix] 原文误标为 Place。
Guglielmo Bauer,Guglielmo Bauer,Person,[Validation] 德国/意大利金匠? 可能是 Wilhelm Bauer。待定。
Guglielmo Berchet,Guglielmo Berchet,Person,[Validation] 历史学家 (19世纪)。
Guglielmo Biasutti,Guglielmo Biasutti,Person,[Validation] 历史学家 (20世纪)。
Guglielmo Della Valle,Guglielmo Della Valle,Person,[Validation] 艺术写作者 (Lettere sanesi)。
Guglielmo della Porta,Guglielmo della Porta,Person,[Validation] 雕塑家。
Guidalocti Franchini,Guidalocti Franchini,Person,"[Check Original] 极生僻。可能是 ""Guidalotti Franchini""? 待定。"
Guido Bentivoglio,Guido Bentivoglio,Person,[Validation] 枢机主教。
Guido Biagi,Guido Biagi,Person,[Validation] 图书馆员/学者。
Guido Cagnacci,Guido Cagnacci,Person,[Validation] 画家。
Guido Reni,Guido Reni,Person,[Validation] 著名画家。
Guido Ubaldo Abbatini,Guidobaldo Abbatini,Person,[Validation] 画家 (Urban VIII时期的 mosaicist)。
Guido Zucchini,Guido Zucchini,Person,[Validation] 博洛尼亚艺术史学家。
Guillaume Courtois,Guillaume Courtois (Il Borgognone),Person,[Validation] 画家。
Gustav Adolf Michaelis,Gustav Adolf Michaelis,Person,[Validation] 产科医生 (可能因艺术收藏或解剖学相关)。
Gustavo Brigante Colonna Angelini,Gustavo Brigante Colonna,Person,[Validation] 现代作家。
Gustavus Adolphus,Gustavus Adolphus,Person,[Validation] 瑞典国王。
Gustavus Adolphus of Sweden,Gustavus Adolphus,Person,[Validation] 同上。
Gustavus III of Sweden,Gustavus III,Person,[Validation] 瑞典国王。
Guy de Schoutheete de Tervarent,Guy de Tervarent,Person,[Validation] 图像学家 (Iconographer)。
"Guzman, Gasparo de Haro y",Gaspar Méndez de Haro (Marquis of Carpio),Person,[Reconstruction] 西班牙收藏家。
Gyles Isham,Gyles Isham,Person,[Validation] 演员/古物学家。
Gymnasium zum Grauen Kloster,Gymnasium zum Grauen Kloster,Organization,[Category Fix] 原文误标为 Place。柏林学校。
Gypsy Woman with Soldiers,Gypsy Woman with Soldiers,Work,[Validation] 绘画主题 (Valentin de Boulogne等)。
Hadrian,Hadrian,Person,[Validation] 罗马皇帝。
"Halifax, Earl of",Earl of Halifax,Person,[Validation] 英国贵族 (Charles Montagu)。
Hampton Court Palace,Hampton Court Palace,Place,[Validation] 英国宫殿。
"Handel, George Frederick",George Frideric Handel,Person,[Validation] 作曲家。
Hanging Gardens of Babylon,Hanging Gardens of Babylon,Place,[Validation] 古迹。
Hans Posse,Hans Posse,Person,[Validation] 博物馆馆长 (Hitler's curator)。
Hans Tietze,Hans Tietze,Person,[Validation] 艺术史学家。
Hapsburg collections from Prague,Habsburg Collections (Prague),Organization/Group,[Validation] 鲁道夫二世收藏。
Hapsburg patronage of Venetian artists,Habsburg Patronage,Concept,[Validation] 艺术赞助。
Harold Acton,Harold Acton,Person,[Validation] 作家/收藏家。
Harold Clifford Smith,H. Clifford Smith,Person,[Validation] V&A 策展人。
Harold Wethey,Harold Wethey,Person,[Validation] 艺术史学家 (Titian/Greco)。
"Harrach, Count",Aloys Thomas Raimund von Harrach,Person,[Disambiguation]那不勒斯总督/收藏家。
Hebrew Women singing after crossing the Red Sea,Hebrew Women singing after crossing the Red Sea,Work,[Validation] 绘画主题。
Heinrich Brauer,Heinrich Brauer,Person,[Validation] 艺术史学家 (Bernini drawings)。
Heinrich Zimmermann,Heinrich Zimmermann,Person,[Validation] 艺术史学家。
Heinrich von Brühl,Heinrich von Brühl,Person,[Validation] 萨克森首相/收藏家。
Helena Augusta,Helena (Empress),Person,[Disambiguation] 圣海伦娜 (君士坦丁之母)。
"Helmbrecker, Theodor",Dirk Helmbreker,Person,[Reconstruction] 佛兰芒画家。
Henri III,Henry III of France,Person,[Validation] 法国国王。
Henri III of France,Henry III of France,Person,[Category Fix] 原文误标为 Place。
Henri IV of France,Henry IV of France,Person,[Category Fix] 原文误标为 Place。
Henri de Bourbon,Henri de Bourbon (Prince of Condé),Person,[Disambiguation] 孔代亲王。
"Henrietta Maria, Queen of England",Henrietta Maria,Person,[Validation] 查理一世王后。
Henriette Adelaide of Savoy,Henriette Adelaide of Savoy,Person,[Validation] 巴伐利亚选帝侯夫人。
Henry Arthur Herbert,"Henry Arthur Herbert, 1st Earl of Powis",Person,[Full Name] 英国贵族。
Henry Benjamin Wheatley,Henry B. Wheatley,Person,[Validation] 编辑/索引学家 (Pepys)。
Henry Bennet,"Henry Bennet, 1st Earl of Arlington",Person,[Validation] 英国政治家。
Henry Bentinck,"Henry Bentinck, 1st Duke of Portland",Person,[Disambiguation] 波特兰公爵。
Henry Fielding,Henry Fielding,Person,[Validation] 作家。
"Henry Fox-Strangways, 2nd Earl of Ilchester","Henry Fox-Strangways, 2nd Earl of Ilchester",Person,[Validation] 英国贵族。
Henry Howard,"Henry Howard, 4th Earl of Carlisle",Person,[Disambiguation] 收藏家。
Henry I of France,Henry I of France,Person,[Validation] 法国国王。
Henry Prunières,Henry Prunières,Person,[Validation] 音乐学家 (Monteverdi/Lully)。
"Henry Scudamore, 3rd Duke of Beaufort","Henry Scudamore, 3rd Duke of Beaufort",Person,[Validation] 英国贵族/收藏家。
Heraclitus,Heraclitus,Person,[Validation] 哲学家。
Herculaneum,Herculaneum,Place,[Validation] 赫库兰尼姆古城。
Hercules,Hercules,Person (Myth),[Validation] 大力神。
Hereward Lester Cooke,Hereward Lester Cooke,Person,[Validation] 博物馆策展人 (National Gallery of Art)。
Herman van Swanevelt,Herman van Swanevelt,Person,[Validation] 荷兰画家。
Hermann Ritschl,Hermann Ritschl,Person,[Validation] 艺术写作者。
Hermann Voss,Hermann Voss,Person,[Validation] 艺术史学家 (Seicento)。
Hermit,Hermit,Person (Type),[Validation] 画作中的隐士形象。
Hermitage Museum,State Hermitage Museum,Place,[Validation] 冬宫博物馆。
Herod the Great,Herod the Great,Person,[Validation] 希律王。
Heroes approaching the Temple of Immortality,Heroes approaching the Temple of Immortality,Work,[Validation] 绘画主题。
"Hervey, Lord","John Hervey, 2nd Baron Hervey",Person,[Disambiguation] 赫维勋爵 (回忆录作者)。
Hilda Finberg,Hilda Finberg,Person,[Validation] 艺术史学家 (Canaletto)。
"Hildebrandt, Lucas von",Lucas von Hildebrandt,Person,[Reconstruction] 奥地利建筑师。
Historic e di Maniera Veneziana,Historic e di Maniera Veneziana,Concept,[Validation] 艺术风格描述 (History painting in Venetian manner)。
Holy Roman Empire,Holy Roman Empire,Place/Concept,[Validation] 神圣罗马帝国。
Holy See,Holy See,Organization,[Category Fix] 原文误标为 Place。教廷。
Homer,Homer,Person,[Validation] 荷马。
"Honthorst, Gerrit van",Gerrit van Honthorst,Person,[Validation] 荷兰画家。
Horace,Horace,Person,[Validation] 罗马诗人 (贺拉斯)。
Horace Walpole,Horace Walpole,Person,[Validation] 英国作家/艺术史学家。
Horatio Brown,Horatio Brown,Person,[Validation] 威尼斯历史学家。
Horses of Saint Mark,Horses of Saint Mark,Work,[Category Fix] 原文误标为 Man-Made Object (可以接受，但更具体为 Work)。古代青铜马。
Howard Hibbard,Howard Hibbard,Person,[Validation] 艺术史学家 (Bernini/Caravaggio)。
Hugh Honour,Hugh Honour,Person,[Validation] 艺术史学家 (Neoclassicism/Venice)。
Hugh Percy,Hugh Percy,Person,"[Ambiguity] 可能是第一代或第二代诺森伯兰公爵。通常指 Hugh Percy, 1st Duke of Northumberland。"
"Hugh Percy, 10th Duke of Northumberland","Hugh Percy, 10th Duke of Northumberland",Person,[Context] 第十代公爵是现代人 (1953生)。如果出现在早期现代艺术书籍索引中，可能是误植 (应为 1st Duke) 或作为收藏所有者提及。
"Hume, A.",Abraham Hume,Person,[Reconstruction] 收藏家/鉴赏家。
Hyacinthe Rigaud,Hyacinthe Rigaud,Person,[Validation] 法国画家。
Hélène Adhémar,Hélène Adhémar,Person,[Validation] 艺术史学家 (Watteau)。
Iacopo Morelli,Jacopo Morelli,Person,[Validation] 圣马可图书馆馆长。
Ida Treat,Ida Treat,Person,[Validation] 作家。
Idyll,Idyll,Work/Concept,[Validation] 文学/绘画体裁。
Ignatius of Loyola,Saint Ignatius of Loyola,Person,[Validation] 耶稣会创始人。
"Ignatius, St",Saint Ignatius of Loyola,Person,[Validation] 同上。
Ignazio Enrico Hugford,Ignazio Hugford,Person,[Validation] 佛罗伦萨画家/收藏家。
Il Frappatore,Il Frappatore,Work,[Validation] 可能是戏剧或绘画作品名称。
Il filosofo inglese,Il filosofo inglese,Work,[Validation] 哥尔多尼的戏剧。
Ilaria Toesca,Ilaria Toesca,Person,[Validation] 艺术史学家。
Illustrated books,Illustrated books,Concept/Work,[Validation] 书籍类型。
Illustrations for De Bello Belgico,Illustrations for De Bello Belgico,Work,[Validation] Famiano Strada 书籍的插图。
Illustrations for Latin Poems,Illustrations for Latin Poems,Work,[Validation] 可能是 Barberini 的诗集插图。
Images of Palladian Architecture,Images of Palladian Architecture,Work,[Validation] 可能是书籍或版画集。
Imaginary Tomb of the Duke of Devonshire,Imaginary Tomb of the Duke of Devonshire,Work,[Validation] Ricci/Pittoni 画作 (Tombeaux des Princes)。
Imago Primi Saeculi,Imago Primi Saeculi Societatis Jesu,Work,[Validation] 耶稣会书籍。
Imola Public Library,Biblioteca Comunale di Imola,Place,[Validation] 图书馆。
Incisa Della Rocchetta,Giovanni Incisa della Rocchetta,Person,[Reconstruction] 学者。
Indecency and the erotic,Indecency and the erotic,Concept,[Validation] 艺术史议题。
Indecency in art,Indecency in art,Concept,[Validation] 艺术史议题。
Inigo Jones,Inigo Jones,Person,[Validation] 英国建筑师。
"Innocent X, Pope",Innocent X,Person,[Validation] 教皇。
"Innocent XII, Pope",Innocent XII,Person,[Validation] 教皇。
Innocent XIII,Innocent XIII,Person,[Validation] 教皇。
Innocenzo,Innocenzo (Artist/Person),Person,[Ambiguity] 可能是 Innocenzo da Imola 或其他。需上下文。
Institutum Romanum Finlandiae,Institutum Romanum Finlandiae,Organization,[Category Fix] 原文误标为 Place。芬兰罗马研究所 (Villa Lante)。
Interior of S. Andrea al Quirinale,Interior of Sant'Andrea al Quirinale,Work,[Validation] 画作/版画主题 (Panini等)。
Interior of the Pantheon,Interior of the Pantheon,Work,[Validation] 画作/版画主题 (Panini等)。
Iphigenia,Iphigenia,Person (Myth),[Validation] 神话人物。
Ippolito Aldobrandini,Ippolito Aldobrandini (Clement VIII),Person,[Disambiguation] 教皇克莱门特八世 (俗名)。也有可能是 Ippolito Aldobrandini (Cardinal)。
Ippolito Bentivoglio,Ippolito Bentivoglio,Person,[Validation] 费拉拉贵族/剧作家。
Ippolito Bevilacqua,Ippolito Bevilacqua,Person,[Validation] 贵族。
Iris,Iris,Person (Myth),[Validation] 彩虹女神。
Iris Appearing to Turnus,Iris Appearing to Turnus,Work,[Validation] 绘画主题。
Irma Jaffe,Irma B. Jaffe,Person,[Validation] 艺术史学家。
Irving Lavin,Irving Lavin,Person,[Validation] 艺术史学家 (Bernini)。
Isaac,Isaac,Person,[Validation] 圣经人物。
Isaac Newton,Isaac Newton,Person,[Validation] 牛顿。
Isabella Teotochi Albrizzi,Isabella Teotochi Albrizzi,Person,[Validation] 威尼斯作家/沙龙女主人。
Isabella de' Medici,Isabella de' Medici,Person,[Validation] 美第奇家族成员。
Isaiah,Isaiah,Person,[Validation] 先知。
Ischia,Ischia,Place,[Validation] 岛屿。
Isidoro Bianchi,Isidoro Bianchi,Person,[Validation] 伦巴第画家/灰泥艺术家。
Isis,Isis,Person (Myth),[Validation] 女神。
Italo Faldi,Italo Faldi,Person,[Validation] 艺术史学家/博物馆馆长。
J. Paul Getty Museum,J. Paul Getty Museum,Place/Organization,[Validation] 博物馆。
J?rg Garms,Jörg Garms,Person,"[OCR Fix] ""?"" -> ""ö""。艺术史学家。"
"Jabach, Everard",Everhard Jabach,Person,[Validation] 收藏家。
Jacob,Jacob,Person,[Validation] 圣经人物。
Jacob Christoph Le Blon,Jakob Christoph Le Blon,Person,[Validation] 版画家 (彩色版画发明者)。
Jacob Ghibbesio,James Gibbs,Person,[Disambiguation] 詹姆斯·吉布斯。
Jacob Hess,Jacob Hess,Person,[Validation] 艺术史学家 (Tassi/Passeri)。
Jacob and Rachel,Jacob and Rachel,Work,[Validation] 绘画主题。
Jacob and the Angel,Jacob Wrestling with the Angel,Work,[Validation] 绘画主题。
Jacob's Ladder,Jacob's Ladder,Work,[Validation] 绘画主题。
Jacopo Amigoni,Jacopo Amigoni,Person,[Validation] 威尼斯洛可可画家。
Jacopo Facciolati,Jacopo Facciolati,Person,[Validation] 帕多瓦语文学家。
Jacopo Guarana,Jacopo Guarana,Person,[Validation] 威尼斯画家。
Jacopo Palma il Giovane,Palma il Giovane,Person,[Validation] 威尼斯画家。
Jacopo Pedozzi,Jacopo Pedozzi,Person,[Validation] 灰泥艺术家 (18世纪)。
Jacopo Riguccio Galluzzi,Riguccio Galluzzi,Person,[Validation] 托斯卡纳历史学家。
"Jacopo Salviati, I duca di Giuliano",Jacopo Salviati,Person,[Validation] 贵族。
Jacopo Sansovino,Jacopo Sansovino,Person,[Validation] 建筑师/雕塑家。
Jacopo Tintoretto,Tintoretto,Person,[Validation] 丁托列托。
Jacques Bénigne Bossuet,Jacques-Bénigne Bossuet,Person,[Validation] 主教/作家。
Jacques Callot,Jacques Callot,Person,[Validation] 版画家。
Jacques Courtois,Jacques Courtois (Il Borgognone),Person,[Validation] 画家。
Jacques Duyvdant,Jacques Duyvelant,Person,[Reconstruction] 佛兰芒画家。
Jacques Thuillier,Jacques Thuillier,Person,[Validation] 艺术史学家。
Jacques Tubeuf,Jacques Tubeuf,Person,[Validation] 收藏家 (Poussin赞助人)。
Jael,Jael,Person,[Validation] 圣经人物。
Jael Hammering a nail into Sisera,Jael and Sisera,Work,[Validation] 绘画主题。
James Ackerman,James S. Ackerman,Person,[Validation] 建筑史学家 (Palladio/Michelangelo)。
James Adam,James Adam,Person,[Validation] 建筑师 (Robert Adam之弟)。
James Altham,James Altham,Person,[Validation] 英国人物 (可能指 Sir James Altham 或后代)。
James Brydges,"James Brydges, 1st Duke of Chandos",Person,[Validation] 贵族/赞助人。
James Byam Shaw,James Byam Shaw,Person,[Validation] 艺术史学家 (Venetian drawings)。
James Curran Davis,James C. Davis,Person,[Validation] 历史学家 (A Venetian Family)。
"James Francis Edward Stuart, Prince of Wales",James Francis Edward Stuart,Person,[Validation] 老僭王。
James II of England,James II of England,Person,[Validation] 英国国王。
James III of England,James Francis Edward Stuart,Person,[Disambiguation] 老僭王 (自称詹姆斯三世)。
James Thornhill,James Thornhill,Person,[Validation] 英国巴洛克画家。
James Wyatt,James Wyatt,Person,[Validation] 英国建筑师。
Jan Baptist de Wael,Jan Baptist de Wael,Person,[Validation] 佛兰芒画家/版画家。
Jan Bialostocki,Jan Białostocki,Person,[Validation] 艺术史学家。
Jan Both,Jan Both,Person,[Validation] 荷兰风景画家。
Jan Miel,Jan Miel,Person,[Validation] 佛兰芒画家。
Jan Niceo Eritreo,Gian Vittorio Rossi (Janus Nicius Erythraeus),Person,[Disambiguation] 意大利作家/学者。
Jan Weenix,Jan Weenix,Person,[Validation] 荷兰静物/风景画家。
Jan van den Eynde,Jan van den Eynde,Person,[Validation] 那不勒斯佛兰芒商人/收藏家 (Ferdinand van den Eynde的兄弟/亲戚)。
Jan van den Hecke,Jan van den Hecke,Person,[Validation] 佛兰芒画家。
Jane Costello,Jane Costello,Person,[Validation] 艺术史学家。
Jean Alazard,Jean Alazard,Person,[Validation] 艺术史学家。
Jean Antoine Watteau,Jean-Antoine Watteau,Person,[Validation] 法国画家。
Jean Armand de Blainville,Monsieur de Blainville,Person,[Disambiguation] 旅行记作者 (可能化名)。
Jean Baptiste Bouchardon,Jean-Baptiste Bouchardon,Person,[Validation] 雕塑家 (Edmé的父亲)。
Jean Baptiste Vanmour,Jean-Baptiste Vanmour,Person,[Validation] 法国画家 (东方主义)。
Jean Dughet,Jean Dughet,Person,[Validation] 普桑的内弟/版画家。
Jean Huber,Jean Huber,Person,[Validation] 瑞士画家 (Voltaire肖像)。
Jean Jacques Rousseau,Jean-Jacques Rousseau,Person,[Validation] 哲学家。
Jean Léon Marie Delumeau,Jean Delumeau,Person,[Validation] 历史学家。
Jean-Antoine Houdon,Jean-Antoine Houdon,Person,[Validation] 新古典主义雕塑家。
Jean-Antoine Nollet,Jean-Antoine Nollet,Person,[Validation] 物理学家 (Abbé Nollet)。
Jean-Baptiste Colbert,Jean-Baptiste Colbert,Person,[Validation] 路易十四的大臣。
Jean-Baptiste Théodon,Jean-Baptiste Théodon,Person,[Validation] 法国雕塑家。
Jean-Baptiste-Siméon Chardin,Jean-Baptiste-Siméon Chardin,Person,[Validation] 法国画家。
Jean-Fran?ois Millet,Jean-François Millet,Person,"[OCR Fix] ""?"" -> ""ç""。"
Jean-Fran?ois de La Harpe,Jean-François de La Harpe,Person,"[OCR Fix] ""?"" -> ""ç""。"
Jean-Fran?ois de Troy,Jean-François de Troy,Person,"[OCR Fix] ""?"" -> ""ç""。"
Jean-Honoré Fragonard,Jean-Honoré Fragonard,Person,[Validation] 法国画家。
Jean-Hugues Taraval,Jean-Hugues Taraval,Person,[Validation] 法国画家。
Jean-Jacques Bouchard,Jean-Jacques Bouchard,Person,[Validation] 17世纪法国日记作者 (罗马生活)。
Jeffrey Daniels,Jeffrey Daniels,Person,[Validation] 艺术史学家 (Sebastiano Ricci)。
Jennifer Ellis Rachel Montagu,Jennifer Montagu,Person,[Validation] 艺术史学家。
Jenny Adam,Jenny Adam,Person,[Check Original] 可能是 Robert Adam 的妹妹 Janet (Jenny)?
Jeremiah,Jeremiah,Person,[Validation] 先知。
Jerome Bankes,Jerome Bankes,Person,[Validation] 英国旅行者/赞助人。
Jerome Bankes (1635/36-1686),Jerome Bankes,Person,[Category Fix] 原文误标为 Man-Made Object。
Jeroni Nadal,Jerónimo Nadal,Person,[Validation] 耶稣会士 (Nadal's Gospel Illustrations)。
Jesuit Archives,Jesuit Archives,Place/Organization,[Validation] 档案机构。
